Linha,602
Tabela,001
num,ponto,horario
106102,TERMINAL SITIO CERCADO,05:15
104304,TERMINAL BOQUEIRAO,05:30
105503,TERMINAL HAUER,05:45
105802,TERMINAL PORTAO,06:04
105703,TERMINAL PINHEIRINHO,06:20
106102,TERMINAL SITIO CERCADO,06:35
104304,TERMINAL BOQUEIRAO,06:51
105503,TERMINAL HAUER,07:05
105802,TERMINAL PORTAO,07:25
105703,TERMINAL PINHEIRINHO,07:42
106102,TERMINAL SITIO CERCADO,07:57
104304,TERMINAL BOQUEIRAO,08:13
105503,TERMINAL HAUER,08:27
105802,TERMINAL PORTAO,08:47
105703,TERMINAL PINHEIRINHO,09:03
106102,TERMINAL SITIO CERCADO,09:18
104304,TERMINAL BOQUEIRAO,09:34
105503,TERMINAL HAUER,09:48
105802,TERMINAL PORTAO,10:08
105703,TERMINAL PINHEIRINHO,10:25
106102,TERMINAL SITIO CERCADO,10:42
104304,TERMINAL BOQUEIRAO,10:58
105503,TERMINAL HAUER,11:12
105802,TERMINAL PORTAO,11:32
105703,TERMINAL PINHEIRINHO,11:49
106102,TERMINAL SITIO CERCADO,12:06
104304,TERMINAL BOQUEIRAO,12:22
105503,TERMINAL HAUER,12:36
105802,TERMINAL PORTAO,12:56
105703,TERMINAL PINHEIRINHO,13:13
106102,TERMINAL SITIO CERCADO,13:30
104304,TERMINAL BOQUEIRAO,13:46
105503,TERMINAL HAUER,14:00
105802,TERMINAL PORTAO,14:20
105703,TERMINAL PINHEIRINHO,14:37
106102,TERMINAL SITIO CERCADO,14:54
104304,TERMINAL BOQUEIRAO,15:10
105503,TERMINAL HAUER,15:24
105802,TERMINAL PORTAO,15:44
105703,TERMINAL PINHEIRINHO,16:01
106102,TERMINAL SITIO CERCADO,16:18
104304,TERMINAL BOQUEIRAO,16:34
105503,TERMINAL HAUER,16:48
105802,TERMINAL PORTAO,17:08
105703,TERMINAL PINHEIRINHO,17:25
106102,TERMINAL SITIO CERCADO,17:41
104304,TERMINAL BOQUEIRAO,17:57
105503,TERMINAL HAUER,18:11
105802,TERMINAL PORTAO,18:31
105703,TERMINAL PINHEIRINHO,18:48
106102,TERMINAL SITIO CERCADO,19:04
104304,TERMINAL BOQUEIRAO,19:20
105503,TERMINAL HAUER,19:34
105802,TERMINAL PORTAO,19:54
105703,TERMINAL PINHEIRINHO,20:11
106102,TERMINAL SITIO CERCADO,20:28
104304,TERMINAL BOQUEIRAO,20:44
105503,TERMINAL HAUER,20:58
105802,TERMINAL PORTAO,21:18
105703,TERMINAL PINHEIRINHO,21:35
106102,TERMINAL SITIO CERCADO,21:52
104304,TERMINAL BOQUEIRAO,22:08
105503,TERMINAL HAUER,22:22
105802,TERMINAL PORTAO,22:42
105703,TERMINAL PINHEIRINHO,22:59
106102,TERMINAL SITIO CERCADO,23:16
104304,TERMINAL BOQUEIRAO,23:32
105503,TERMINAL HAUER,23:46
105802,TERMINAL PORTAO,00:06
105703,TERMINAL PINHEIRINHO,00:23
