Linha,602
Tabela,004
num,ponto,horario
105703,TERMINAL PINHEIRINHO,05:45
106102,TERMINAL SITIO CERCADO,05:59
104304,TERMINAL BOQUEIRAO,06:15
105503,TERMINAL HAUER,06:29
105802,TERMINAL PORTAO,06:48
105703,TERMINAL PINHEIRINHO,07:05
106102,TERMINAL SITIO CERCADO,07:20
104304,TERMINAL BOQUEIRAO,07:36
105503,TERMINAL HAUER,07:50
105802,TERMINAL PORTAO,08:10
105703,TERMINAL PINHEIRINHO,08:27
106102,TERMINAL SITIO CERCADO,08:42
104304,TERMINAL BOQUEIRAO,08:58
105503,TERMINAL HAUER,09:12
105802,TERMINAL PORTAO,09:32
105703,TERMINAL PINHEIRINHO,09:49
106102,TERMINAL SITIO CERCADO,10:06
104304,TERMINAL BOQUEIRAO,10:22
105503,TERMINAL HAUER,10:36
105802,TERMINAL PORTAO,10:56
105703,TERMINAL PINHEIRINHO,11:13
106102,TERMINAL SITIO CERCADO,11:30
104304,TERMINAL BOQUEIRAO,11:46
105503,TERMINAL HAUER,12:00
105802,TERMINAL PORTAO,12:20
105703,TERMINAL PINHEIRINHO,12:37
106102,TERMINAL SITIO CERCADO,12:54
104304,TERMINAL BOQUEIRAO,13:10
105503,TERMINAL HAUER,13:24
105802,TERMINAL PORTAO,13:44
105703,TERMINAL PINHEIRINHO,14:01
106102,TERMINAL SITIO CERCADO,14:18
104304,TERMINAL BOQUEIRAO,14:34
105503,TERMINAL HAUER,14:48
105802,TERMINAL PORTAO,15:08
105703,TERMINAL PINHEIRINHO,15:25
106102,TERMINAL SITIO CERCADO,15:42
104304,TERMINAL BOQUEIRAO,15:58
105503,TERMINAL HAUER,16:12
105802,TERMINAL PORTAO,16:32
105703,TERMINAL PINHEIRINHO,16:49
106102,TERMINAL SITIO CERCADO,17:05
104304,TERMINAL BOQUEIRAO,17:21
105503,TERMINAL HAUER,17:35
105802,TERMINAL PORTAO,17:55
105703,TERMINAL PINHEIRINHO,18:12
106102,TERMINAL SITIO CERCADO,18:28
104304,TERMINAL BOQUEIRAO,18:44
105503,TERMINAL HAUER,18:58
105802,TERMINAL PORTAO,19:18
105703,TERMINAL PINHEIRINHO,19:35
106102,TERMINAL SITIO CERCADO,19:52
104304,TERMINAL BOQUEIRAO,20:08
105503,TERMINAL HAUER,20:22
105802,TERMINAL PORTAO,20:42
105703,TERMINAL PINHEIRINHO,20:59
106102,TERMINAL SITIO CERCADO,21:16
104304,TERMINAL BOQUEIRAO,21:32
105503,TERMINAL HAUER,21:46
105802,TERMINAL PORTAO,22:06
105703,TERMINAL PINHEIRINHO,22:23
106102,TERMINAL SITIO CERCADO,22:40
104304,TERMINAL BOQUEIRAO,22:56
105503,TERMINAL HAUER,23:10
105802,TERMINAL PORTAO,23:30
105703,TERMINAL PINHEIRINHO,23:47
106102,TERMINAL SITIO CERCADO,00:04
