Linha,303
Tabela,4
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,05:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:17
105101,TERMINAL CENTENARIO,06:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:20
104601,TERMINAL CAMPO COMPRIDO,07:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:17
105101,TERMINAL CENTENARIO,08:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:20
104601,TERMINAL CAMPO COMPRIDO,09:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:17
105101,TERMINAL CENTENARIO,10:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:20
104601,TERMINAL CAMPO COMPRIDO,11:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:17
105101,TERMINAL CENTENARIO,12:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:20
104601,TERMINAL CAMPO COMPRIDO,13:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:17
105101,TERMINAL CENTENARIO,14:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:20
104601,TERMINAL CAMPO COMPRIDO,15:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:17
105101,TERMINAL CENTENARIO,16:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:20
104601,TERMINAL CAMPO COMPRIDO,17:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:17
105101,TERMINAL CENTENARIO,18:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,19:20
104601,TERMINAL CAMPO COMPRIDO,19:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,20:17
105101,TERMINAL CENTENARIO,20:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,21:20
104601,TERMINAL CAMPO COMPRIDO,21:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,22:17
105101,TERMINAL CENTENARIO,22:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,23:16
104601,TERMINAL CAMPO COMPRIDO,23:47
108169,ESTACAO TUBO R. BARBOSA/LESTE,00:12
