Linha,307
Tabela,001
num,ponto,horario
109121,TERMINAL SANTA FELICIDADE,05:50
109053,TUBO TIRADENTES,06:12
109120,TERMINAL BAIRRO ALTO,06:40
109055,TUBO NESTOR DE CASTRO,07:08
109121,TERMINAL SANTA FELICIDADE,07:28
109053,TUBO TIRADENTES,07:51
109120,TERMINAL BAIRRO ALTO,08:22
109055,TUBO NESTOR DE CASTRO,08:52
109121,TERMINAL SANTA FELICIDADE,09:14
109053,TUBO TIRADENTES,09:33
109120,TERMINAL BAIRRO ALTO,10:04
109055,TUBO NESTOR DE CASTRO,10:34
109121,TERMINAL SANTA FELICIDADE,10:56
109053,TUBO TIRADENTES,11:18
109120,TERMINAL BAIRRO ALTO,11:48
109055,TUBO NESTOR DE CASTRO,12:18
109121,TERMINAL SANTA FELICIDADE,12:40
109053,TUBO TIRADENTES,13:02
109120,TERMINAL BAIRRO ALTO,13:32
109055,TUBO NESTOR DE CASTRO,14:02
109121,TERMINAL SANTA FELICIDADE,14:24
109053,TUBO TIRADENTES,14:48
109120,TERMINAL BAIRRO ALTO,15:18
109055,TUBO NESTOR DE CASTRO,15:48
109121,TERMINAL SANTA FELICIDADE,16:13
109053,TUBO TIRADENTES,16:40
109120,TERMINAL BAIRRO ALTO,17:15
109055,TUBO NESTOR DE CASTRO,17:51
109121,TERMINAL SANTA FELICIDADE,18:15
109053,TUBO TIRADENTES,18:42
109120,TERMINAL BAIRRO ALTO,19:16
109055,TUBO NESTOR DE CASTRO,19:46
109121,TERMINAL SANTA FELICIDADE,20:08
109053,TUBO TIRADENTES,20:28
109120,TERMINAL BAIRRO ALTO,20:57
109055,TUBO NESTOR DE CASTRO,21:24
109121,TERMINAL SANTA FELICIDADE,21:44
109053,TUBO TIRADENTES,22:06
109120,TERMINAL BAIRRO ALTO,22:36
109055,TUBO NESTOR DE CASTRO,23:02
109121,TERMINAL SANTA FELICIDADE,23:19
109053,TUBO TIRADENTES,23:39
