Linha,307
Tabela,008-1
num,ponto,horario
109121,TERMINAL SANTA FELICIDADE,06:26
109053,TUBO TIRADENTES,06:49
109120,TERMINAL BAIRRO ALTO,07:17
109055,TUBO NESTOR DE CASTRO,07:47
109121,TERMINAL SANTA FELICIDADE,08:07
109053,TUBO TIRADENTES,08:30
