Linha,307
Tabela,003
num,ponto,horario
109121,TERMINAL SANTA FELICIDADE,06:02
109053,TUBO TIRADENTES,06:24
109120,TERMINAL BAIRRO ALTO,06:52
109055,TUBO NESTOR DE CASTRO,07:21
109121,TERMINAL SANTA FELICIDADE,07:41
109053,TUBO TIRADENTES,08:04
109120,TERMINAL BAIRRO ALTO,08:35
109055,TUBO NESTOR DE CASTRO,09:05
109121,TERMINAL SANTA FELICIDADE,09:27
109053,TUBO TIRADENTES,09:49
109120,TERMINAL BAIRRO ALTO,10:21
109055,TUBO NESTOR DE CASTRO,10:51
109121,TERMINAL SANTA FELICIDADE,11:13
109053,TUBO TIRADENTES,11:35
109120,TERMINAL BAIRRO ALTO,12:05
109055,TUBO NESTOR DE CASTRO,12:35
109121,TERMINAL SANTA FELICIDADE,12:57
109053,TUBO TIRADENTES,13:19
109120,TERMINAL BAIRRO ALTO,13:49
109055,TUBO NESTOR DE CASTRO,14:19
109121,TERMINAL SANTA FELICIDADE,14:41
109053,TUBO TIRADENTES,15:06
109120,TERMINAL BAIRRO ALTO,15:36
109055,TUBO NESTOR DE CASTRO,16:06
109121,TERMINAL SANTA FELICIDADE,16:30
109053,TUBO TIRADENTES,16:55
109120,TERMINAL BAIRRO ALTO,17:29
109055,TUBO NESTOR DE CASTRO,18:06
109121,TERMINAL SANTA FELICIDADE,18:31
109053,TUBO TIRADENTES,18:57
109120,TERMINAL BAIRRO ALTO,19:35
109055,TUBO NESTOR DE CASTRO,20:05
109121,TERMINAL SANTA FELICIDADE,20:26
109053,TUBO TIRADENTES,20:47
109120,TERMINAL BAIRRO ALTO,21:17
109055,TUBO NESTOR DE CASTRO,21:43
109121,TERMINAL SANTA FELICIDADE,22:03
109053,TUBO TIRADENTES,22:25
109120,TERMINAL BAIRRO ALTO,22:55
109055,TUBO NESTOR DE CASTRO,23:20
109121,TERMINAL SANTA FELICIDADE,23:38
109053,TUBO TIRADENTES,23:57
