Linha,250
Tabela,017-2
num,ponto,horario
105933,TERMINAL PINHEIRINHO,15:46
108023,ESTACAO TUBO CENTRAL/NORTE,16:15
105934,TERMINAL SANTA CANDIDA,16:40
108024,ESTACAO TUBO CENTRAL/SUL,16:58
105933,TERMINAL PINHEIRINHO,17:34
108023,ESTACAO TUBO CENTRAL/NORTE,18:03
105934,TERMINAL SANTA CANDIDA,18:27
108024,ESTACAO TUBO CENTRAL/SUL,18:46
