Linha,250
Tabela,019-2
num,ponto,horario
105933,TERMINAL PINHEIRINHO,17:23
108023,ESTACAO TUBO CENTRAL/NORTE,17:53
105934,TERMINAL SANTA CANDIDA,18:17
108024,ESTACAO TUBO CENTRAL/SUL,18:36
