Linha,250
Tabela,012
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:09
108024,ESTACAO TUBO CENTRAL/SUL,06:27
105933,TERMINAL PINHEIRINHO,07:02
108023,ESTACAO TUBO CENTRAL/NORTE,07:30
105934,TERMINAL SANTA CANDIDA,07:54
108024,ESTACAO TUBO CENTRAL/SUL,08:13
105933,TERMINAL PINHEIRINHO,08:51
108023,ESTACAO TUBO CENTRAL/NORTE,09:19
105934,TERMINAL SANTA CANDIDA,09:42
108024,ESTACAO TUBO CENTRAL/SUL,10:00
105933,TERMINAL PINHEIRINHO,10:35
108023,ESTACAO TUBO CENTRAL/NORTE,11:03
105934,TERMINAL SANTA CANDIDA,11:27
108024,ESTACAO TUBO CENTRAL/SUL,11:45
105933,TERMINAL PINHEIRINHO,12:20
108023,ESTACAO TUBO CENTRAL/NORTE,12:48
105934,TERMINAL SANTA CANDIDA,13:12
108024,ESTACAO TUBO CENTRAL/SUL,13:30
105933,TERMINAL PINHEIRINHO,14:05
108023,ESTACAO TUBO CENTRAL/NORTE,14:33
105934,TERMINAL SANTA CANDIDA,14:57
108024,ESTACAO TUBO CENTRAL/SUL,15:15
105933,TERMINAL PINHEIRINHO,15:52
108023,ESTACAO TUBO CENTRAL/NORTE,16:21
105934,TERMINAL SANTA CANDIDA,16:45
108024,ESTACAO TUBO CENTRAL/SUL,17:03
105933,TERMINAL PINHEIRINHO,17:40
108023,ESTACAO TUBO CENTRAL/NORTE,18:09
