Linha,250
Tabela,028-1
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:47
108024,ESTACAO TUBO CENTRAL/SUL,07:05
105933,TERMINAL PINHEIRINHO,07:39
108023,ESTACAO TUBO CENTRAL/NORTE,08:08
