Linha,250
Tabela,022-1
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,06:26
108024,ESTACAO TUBO CENTRAL/SUL,06:35
105933,TERMINAL PINHEIRINHO,07:10
108023,ESTACAO TUBO CENTRAL/NORTE,07:39
