Linha,250
Tabela,033-2
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,17:33
108024,ESTACAO TUBO CENTRAL/SUL,17:42
105933,TERMINAL PINHEIRINHO,18:19
108023,ESTACAO TUBO CENTRAL/NORTE,18:49
