Linha,250
Tabela,008-1
num,ponto,horario
105933,TERMINAL PINHEIRINHO,05:46
108023,ESTACAO TUBO CENTRAL/NORTE,06:14
105934,TERMINAL SANTA CANDIDA,06:37
108024,ESTACAO TUBO CENTRAL/SUL,06:55
105933,TERMINAL PINHEIRINHO,07:29
108023,ESTACAO TUBO CENTRAL/NORTE,07:58
105934,TERMINAL SANTA CANDIDA,08:22
108024,ESTACAO TUBO CENTRAL/SUL,08:41
