Linha,250
Tabela,014-2
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,16:57
108024,ESTACAO TUBO CENTRAL/SUL,17:06
105933,TERMINAL PINHEIRINHO,17:44
108023,ESTACAO TUBO CENTRAL/NORTE,18:12
105934,TERMINAL SANTA CANDIDA,18:38
108024,ESTACAO TUBO CENTRAL/SUL,18:57
105933,TERMINAL PINHEIRINHO,19:36
108023,ESTACAO TUBO CENTRAL/NORTE,20:04
