Linha,250
Tabela,004-2
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,16:26
108024,ESTACAO TUBO CENTRAL/SUL,16:35
105933,TERMINAL PINHEIRINHO,17:11
108023,ESTACAO TUBO CENTRAL/NORTE,17:40
105934,TERMINAL SANTA CANDIDA,18:04
108024,ESTACAO TUBO CENTRAL/SUL,18:23
105933,TERMINAL PINHEIRINHO,19:00
108023,ESTACAO TUBO CENTRAL/NORTE,19:29
