Linha,250
Tabela,011
num,ponto,horario
105933,TERMINAL PINHEIRINHO,05:52
108023,ESTACAO TUBO CENTRAL/NORTE,06:20
105934,TERMINAL SANTA CANDIDA,06:44
108024,ESTACAO TUBO CENTRAL/SUL,07:02
105933,TERMINAL PINHEIRINHO,07:36
108023,ESTACAO TUBO CENTRAL/NORTE,08:04
105934,TERMINAL SANTA CANDIDA,08:28
108024,ESTACAO TUBO CENTRAL/SUL,08:46
105933,TERMINAL PINHEIRINHO,09:22
108023,ESTACAO TUBO CENTRAL/NORTE,09:48
105934,TERMINAL SANTA CANDIDA,10:10
108024,ESTACAO TUBO CENTRAL/SUL,10:28
105933,TERMINAL PINHEIRINHO,11:02
108023,ESTACAO TUBO CENTRAL/NORTE,11:28
105934,TERMINAL SANTA CANDIDA,11:50
108024,ESTACAO TUBO CENTRAL/SUL,12:08
105933,TERMINAL PINHEIRINHO,12:42
108023,ESTACAO TUBO CENTRAL/NORTE,13:08
105934,TERMINAL SANTA CANDIDA,13:30
108024,ESTACAO TUBO CENTRAL/SUL,13:48
105933,TERMINAL PINHEIRINHO,14:22
108023,ESTACAO TUBO CENTRAL/NORTE,14:48
105934,TERMINAL SANTA CANDIDA,15:10
108024,ESTACAO TUBO CENTRAL/SUL,15:28
105933,TERMINAL PINHEIRINHO,16:02
108023,ESTACAO TUBO CENTRAL/NORTE,16:29
105934,TERMINAL SANTA CANDIDA,16:51
108024,ESTACAO TUBO CENTRAL/SUL,17:09
105933,TERMINAL PINHEIRINHO,17:43
108023,ESTACAO TUBO CENTRAL/NORTE,18:11
