Linha,250
Tabela,015
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:02
108024,ESTACAO TUBO CENTRAL/SUL,06:20
105933,TERMINAL PINHEIRINHO,06:53
108023,ESTACAO TUBO CENTRAL/NORTE,07:21
105934,TERMINAL SANTA CANDIDA,07:45
108024,ESTACAO TUBO CENTRAL/SUL,08:04
105933,TERMINAL PINHEIRINHO,08:39
108023,ESTACAO TUBO CENTRAL/NORTE,09:07
105934,TERMINAL SANTA CANDIDA,09:30
108024,ESTACAO TUBO CENTRAL/SUL,09:48
105933,TERMINAL PINHEIRINHO,10:22
108023,ESTACAO TUBO CENTRAL/NORTE,10:48
105934,TERMINAL SANTA CANDIDA,11:10
108024,ESTACAO TUBO CENTRAL/SUL,11:28
105933,TERMINAL PINHEIRINHO,12:02
108023,ESTACAO TUBO CENTRAL/NORTE,12:28
105934,TERMINAL SANTA CANDIDA,12:50
108024,ESTACAO TUBO CENTRAL/SUL,13:08
105933,TERMINAL PINHEIRINHO,13:42
108023,ESTACAO TUBO CENTRAL/NORTE,14:08
105934,TERMINAL SANTA CANDIDA,14:30
108024,ESTACAO TUBO CENTRAL/SUL,14:48
105933,TERMINAL PINHEIRINHO,15:23
108023,ESTACAO TUBO CENTRAL/NORTE,15:51
105934,TERMINAL SANTA CANDIDA,16:13
108024,ESTACAO TUBO CENTRAL/SUL,16:31
105933,TERMINAL PINHEIRINHO,17:05
108023,ESTACAO TUBO CENTRAL/NORTE,17:33
105934,TERMINAL SANTA CANDIDA,17:55
108024,ESTACAO TUBO CENTRAL/SUL,18:13
105933,TERMINAL PINHEIRINHO,18:48
108023,ESTACAO TUBO CENTRAL/NORTE,19:16
