Linha,250
Tabela,033-1
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,07:26
108024,ESTACAO TUBO CENTRAL/SUL,07:44
105933,TERMINAL PINHEIRINHO,08:20
108023,ESTACAO TUBO CENTRAL/NORTE,08:49
