Linha,466
Tabela,001
num,ponto,horario
103004,PASSEIO PUBLICO,06:00
140962,BAIRRO ESTUDANTES,06:20
103004,PASSEIO PUBLICO,06:47
140962,BAIRRO ESTUDANTES,07:10
103004,PASSEIO PUBLICO,07:37
140962,BAIRRO ESTUDANTES,08:00
103004,PASSEIO PUBLICO,08:30
140962,BAIRRO ESTUDANTES,09:00
103004,PASSEIO PUBLICO,09:30
140962,BAIRRO ESTUDANTES,10:00
103004,PASSEIO PUBLICO,10:30
140962,BAIRRO ESTUDANTES,11:00
103004,PASSEIO PUBLICO,11:30
140962,BAIRRO ESTUDANTES,12:00
103004,PASSEIO PUBLICO,12:30
140962,BAIRRO ESTUDANTES,13:00
103004,PASSEIO PUBLICO,13:30
140962,BAIRRO ESTUDANTES,14:00
103004,PASSEIO PUBLICO,14:30
140962,BAIRRO ESTUDANTES,15:00
103004,PASSEIO PUBLICO,15:30
140962,BAIRRO ESTUDANTES,16:00
103004,PASSEIO PUBLICO,16:30
140962,BAIRRO ESTUDANTES,17:00
103004,PASSEIO PUBLICO,17:30
140962,BAIRRO ESTUDANTES,18:00
103004,PASSEIO PUBLICO,18:30
140962,BAIRRO ESTUDANTES,19:00
103004,PASSEIO PUBLICO,19:30
140962,BAIRRO ESTUDANTES,20:00
103004,PASSEIO PUBLICO,20:30
140962,BAIRRO ESTUDANTES,21:00
103004,PASSEIO PUBLICO,21:30
140962,BAIRRO ESTUDANTES,22:00
103004,PASSEIO PUBLICO,22:20
140962,BAIRRO ESTUDANTES,22:40
103004,PASSEIO PUBLICO,23:00
140962,BAIRRO ESTUDANTES,23:20
103004,PASSEIO PUBLICO,23:40
