Linha,684
Tabela,003
num,ponto,horario
171026,R. BONITO VIA LUDOVICA,05:31
105923,PINHEIRINHO VIA LUDOVICA,06:15
171026,R. BONITO VIA LUDOVICA,06:40
105923,PINHEIRINHO VIA LUDOVICA,07:24
171026,R. BONITO VIA LUDOVICA,07:46
105923,PINHEIRINHO VIA LUDOVICA,08:30
171026,R. BONITO VIA LUDOVICA,08:52
105923,PINHEIRINHO VIA LUDOVICA,09:36
171026,R. BONITO VIA LUDOVICA,10:04
105923,PINHEIRINHO VIA LUDOVICA,10:48
171026,R. BONITO VIA LUDOVICA,11:16
105923,PINHEIRINHO VIA LUDOVICA,12:00
171026,R. BONITO VIA LUDOVICA,12:28
105923,PINHEIRINHO VIA LUDOVICA,13:12
171026,R. BONITO VIA LUDOVICA,13:40
105923,PINHEIRINHO VIA LUDOVICA,14:24
171026,R. BONITO VIA LUDOVICA,14:54
105923,PINHEIRINHO VIA LUDOVICA,15:38
171026,R. BONITO VIA LUDOVICA,16:08
105923,PINHEIRINHO VIA LUDOVICA,16:57
171026,R. BONITO VIA LUDOVICA,17:25
105923,PINHEIRINHO VIA LUDOVICA,18:09
171026,R. BONITO VIA LUDOVICA,18:37
105923,PINHEIRINHO VIA LUDOVICA,19:22
