Linha,684
Tabela,002
num,ponto,horario
171026,R. BONITO VIA LUDOVICA,05:08
105923,PINHEIRINHO VIA LUDOVICA,05:52
171026,R. BONITO VIA LUDOVICA,06:17
105923,PINHEIRINHO VIA LUDOVICA,07:01
171026,R. BONITO VIA LUDOVICA,07:24
105923,PINHEIRINHO VIA LUDOVICA,08:08
171026,R. BONITO VIA LUDOVICA,08:30
105923,PINHEIRINHO VIA LUDOVICA,09:14
171026,R. BONITO VIA LUDOVICA,09:40
105923,PINHEIRINHO VIA LUDOVICA,10:24
171026,R. BONITO VIA LUDOVICA,10:52
105923,PINHEIRINHO VIA LUDOVICA,11:36
171026,R. BONITO VIA LUDOVICA,12:04
105923,PINHEIRINHO VIA LUDOVICA,12:48
171026,R. BONITO VIA LUDOVICA,13:16
105923,PINHEIRINHO VIA LUDOVICA,14:00
171026,R. BONITO VIA LUDOVICA,14:29
105923,PINHEIRINHO VIA LUDOVICA,15:13
171026,R. BONITO VIA LUDOVICA,15:46
105923,PINHEIRINHO VIA LUDOVICA,16:39
171026,R. BONITO VIA LUDOVICA,17:07
105923,PINHEIRINHO VIA LUDOVICA,17:51
171026,R. BONITO VIA LUDOVICA,18:19
105923,PINHEIRINHO VIA LUDOVICA,19:03
171026,R. BONITO VIA LUDOVICA,19:32
105923,PINHEIRINHO VIA LUDOVICA,20:19
171026,R. BONITO VIA LUDOVICA,20:45
105923,PINHEIRINHO VIA LUDOVICA,21:27
171026,R. BONITO VIA LUDOVICA,21:53
105923,PINHEIRINHO VIA LUDOVICA,22:35
171026,R. BONITO VIA LUDOVICA,23:01
105923,PINHEIRINHO VIA LUDOVICA,23:42
