Linha,684
Tabela,001
num,ponto,horario
171026,R. BONITO VIA LUDOVICA,04:45
105923,PINHEIRINHO VIA LUDOVICA,05:29
171026,R. BONITO VIA LUDOVICA,05:54
105923,PINHEIRINHO VIA LUDOVICA,06:38
171026,R. BONITO VIA LUDOVICA,07:02
105923,PINHEIRINHO VIA LUDOVICA,07:46
171026,R. BONITO VIA LUDOVICA,08:08
105923,PINHEIRINHO VIA LUDOVICA,08:52
171026,R. BONITO VIA LUDOVICA,09:16
105923,PINHEIRINHO VIA LUDOVICA,10:00
171026,R. BONITO VIA LUDOVICA,10:28
105923,PINHEIRINHO VIA LUDOVICA,11:12
171026,R. BONITO VIA LUDOVICA,11:40
105923,PINHEIRINHO VIA LUDOVICA,12:24
171026,R. BONITO VIA LUDOVICA,12:52
105923,PINHEIRINHO VIA LUDOVICA,13:36
171026,R. BONITO VIA LUDOVICA,14:04
105923,PINHEIRINHO VIA LUDOVICA,14:48
171026,R. BONITO VIA LUDOVICA,15:20
105923,PINHEIRINHO VIA LUDOVICA,16:03
171026,R. BONITO VIA LUDOVICA,16:31
105923,PINHEIRINHO VIA LUDOVICA,17:15
171026,R. BONITO VIA LUDOVICA,17:43
105923,PINHEIRINHO VIA LUDOVICA,18:27
171026,R. BONITO VIA LUDOVICA,18:55
105923,PINHEIRINHO VIA LUDOVICA,19:41
171026,R. BONITO VIA LUDOVICA,20:09
105923,PINHEIRINHO VIA LUDOVICA,20:53
171026,R. BONITO VIA LUDOVICA,21:19
105923,PINHEIRINHO VIA LUDOVICA,22:01
171026,R. BONITO VIA LUDOVICA,22:27
105923,PINHEIRINHO VIA LUDOVICA,23:09
171026,R. BONITO VIA LUDOVICA,23:35
105923,PINHEIRINHO VIA LUDOVICA,00:15
