Linha,342
Tabela,2
num,ponto,horario
104203,TERMINAL BOA VISTA,06:35
104005,TERMINAL BAIRRO ALTO,07:13
104203,TERMINAL BOA VISTA,08:02
104005,TERMINAL BAIRRO ALTO,08:42
104203,TERMINAL BOA VISTA,09:10
104005,TERMINAL BAIRRO ALTO,09:45
104203,TERMINAL BOA VISTA,10:20
104005,TERMINAL BAIRRO ALTO,10:55
104203,TERMINAL BOA VISTA,11:30
104005,TERMINAL BAIRRO ALTO,12:05
104203,TERMINAL BOA VISTA,12:40
104005,TERMINAL BAIRRO ALTO,13:15
104203,TERMINAL BOA VISTA,13:50
104005,TERMINAL BAIRRO ALTO,14:25
104203,TERMINAL BOA VISTA,15:00
104005,TERMINAL BAIRRO ALTO,15:38
104203,TERMINAL BOA VISTA,16:20
104005,TERMINAL BAIRRO ALTO,17:00
104203,TERMINAL BOA VISTA,17:42
104005,TERMINAL BAIRRO ALTO,18:24
104203,TERMINAL BOA VISTA,19:10
104005,TERMINAL BAIRRO ALTO,19:42
104203,TERMINAL BOA VISTA,20:10
104005,TERMINAL BAIRRO ALTO,20:40
104203,TERMINAL BOA VISTA,21:10
104005,TERMINAL BAIRRO ALTO,21:40
104203,TERMINAL BOA VISTA,22:10
104005,TERMINAL BAIRRO ALTO,22:40
104203,TERMINAL BOA VISTA,23:10
104005,TERMINAL BAIRRO ALTO,23:40
104203,TERMINAL BOA VISTA,00:10
