Linha,203
Tabela,007
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,05:50
104413,TERMINAL CABRAL/SENTIDO SUL,06:03
108024,ESTACAO TUBO CENTRAL/SUL,06:16
108036,ESTACAO TUBO BENTO VIANA/SUL,06:28
104801,TERMINAL CAPAO RASO,06:50
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:08
108023,ESTACAO TUBO CENTRAL/NORTE,07:21
104411,TERMINAL CABRAL/SENTIDO NORTE,07:32
105901,TERMINAL SANTA CANDIDA,07:49
104413,TERMINAL CABRAL/SENTIDO SUL,08:02
108024,ESTACAO TUBO CENTRAL/SUL,08:15
108036,ESTACAO TUBO BENTO VIANA/SUL,08:27
104801,TERMINAL CAPAO RASO,08:49
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:08
108023,ESTACAO TUBO CENTRAL/NORTE,09:22
104411,TERMINAL CABRAL/SENTIDO NORTE,09:33
105901,TERMINAL SANTA CANDIDA,09:52
104413,TERMINAL CABRAL/SENTIDO SUL,10:05
108024,ESTACAO TUBO CENTRAL/SUL,10:18
108036,ESTACAO TUBO BENTO VIANA/SUL,10:30
104801,TERMINAL CAPAO RASO,10:52
108035,ESTACAO TUBO BENTO VIANA/NORTE,11:11
108023,ESTACAO TUBO CENTRAL/NORTE,11:24
104411,TERMINAL CABRAL/SENTIDO NORTE,11:35
105901,TERMINAL SANTA CANDIDA,11:52
104413,TERMINAL CABRAL/SENTIDO SUL,12:05
108024,ESTACAO TUBO CENTRAL/SUL,12:18
108036,ESTACAO TUBO BENTO VIANA/SUL,12:30
104801,TERMINAL CAPAO RASO,12:52
108035,ESTACAO TUBO BENTO VIANA/NORTE,13:11
108023,ESTACAO TUBO CENTRAL/NORTE,13:25
104411,TERMINAL CABRAL/SENTIDO NORTE,13:36
105901,TERMINAL SANTA CANDIDA,13:55
104413,TERMINAL CABRAL/SENTIDO SUL,14:07
108024,ESTACAO TUBO CENTRAL/SUL,14:19
108036,ESTACAO TUBO BENTO VIANA/SUL,14:31
104801,TERMINAL CAPAO RASO,14:54
108035,ESTACAO TUBO BENTO VIANA/NORTE,15:12
108023,ESTACAO TUBO CENTRAL/NORTE,15:26
104411,TERMINAL CABRAL/SENTIDO NORTE,15:36
105901,TERMINAL SANTA CANDIDA,15:53
104413,TERMINAL CABRAL/SENTIDO SUL,16:05
108024,ESTACAO TUBO CENTRAL/SUL,16:17
108036,ESTACAO TUBO BENTO VIANA/SUL,16:29
104801,TERMINAL CAPAO RASO,16:51
108035,ESTACAO TUBO BENTO VIANA/NORTE,17:09
108023,ESTACAO TUBO CENTRAL/NORTE,17:23
104411,TERMINAL CABRAL/SENTIDO NORTE,17:33
105901,TERMINAL SANTA CANDIDA,17:50
104413,TERMINAL CABRAL/SENTIDO SUL,18:02
108024,ESTACAO TUBO CENTRAL/SUL,18:14
108036,ESTACAO TUBO BENTO VIANA/SUL,18:26
104801,TERMINAL CAPAO RASO,18:48
108035,ESTACAO TUBO BENTO VIANA/NORTE,19:07
108023,ESTACAO TUBO CENTRAL/NORTE,19:21
104411,TERMINAL CABRAL/SENTIDO NORTE,19:32
105901,TERMINAL SANTA CANDIDA,19:48
104413,TERMINAL CABRAL/SENTIDO SUL,20:00
108024,ESTACAO TUBO CENTRAL/SUL,20:12
108036,ESTACAO TUBO BENTO VIANA/SUL,20:24
104801,TERMINAL CAPAO RASO,20:46
108035,ESTACAO TUBO BENTO VIANA/NORTE,21:04
108023,ESTACAO TUBO CENTRAL/NORTE,21:18
104411,TERMINAL CABRAL/SENTIDO NORTE,21:28
105901,TERMINAL SANTA CANDIDA,21:45
104413,TERMINAL CABRAL/SENTIDO SUL,21:57
108024,ESTACAO TUBO CENTRAL/SUL,22:09
108036,ESTACAO TUBO BENTO VIANA/SUL,22:21
104801,TERMINAL CAPAO RASO,22:43
108035,ESTACAO TUBO BENTO VIANA/NORTE,23:00
108023,ESTACAO TUBO CENTRAL/NORTE,23:13
104411,TERMINAL CABRAL/SENTIDO NORTE,23:23
105901,TERMINAL SANTA CANDIDA,23:40
104413,TERMINAL CABRAL/SENTIDO SUL,23:52
108024,ESTACAO TUBO CENTRAL/SUL,00:04
108036,ESTACAO TUBO BENTO VIANA/SUL,00:16
