Linha,203
Tabela,002
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,05:30
104413,TERMINAL CABRAL/SENTIDO SUL,05:43
108024,ESTACAO TUBO CENTRAL/SUL,05:55
108036,ESTACAO TUBO BENTO VIANA/SUL,06:07
104801,TERMINAL CAPAO RASO,06:29
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:47
108023,ESTACAO TUBO CENTRAL/NORTE,07:00
104411,TERMINAL CABRAL/SENTIDO NORTE,07:11
105901,TERMINAL SANTA CANDIDA,07:28
104413,TERMINAL CABRAL/SENTIDO SUL,07:41
108024,ESTACAO TUBO CENTRAL/SUL,07:54
108036,ESTACAO TUBO BENTO VIANA/SUL,08:06
104801,TERMINAL CAPAO RASO,08:28
108035,ESTACAO TUBO BENTO VIANA/NORTE,08:47
108023,ESTACAO TUBO CENTRAL/NORTE,09:00
104411,TERMINAL CABRAL/SENTIDO NORTE,09:11
105901,TERMINAL SANTA CANDIDA,09:28
104413,TERMINAL CABRAL/SENTIDO SUL,09:41
108024,ESTACAO TUBO CENTRAL/SUL,09:54
108036,ESTACAO TUBO BENTO VIANA/SUL,10:06
104801,TERMINAL CAPAO RASO,10:28
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:47
108023,ESTACAO TUBO CENTRAL/NORTE,11:00
104411,TERMINAL CABRAL/SENTIDO NORTE,11:11
105901,TERMINAL SANTA CANDIDA,11:28
104413,TERMINAL CABRAL/SENTIDO SUL,11:41
108024,ESTACAO TUBO CENTRAL/SUL,11:54
108036,ESTACAO TUBO BENTO VIANA/SUL,12:06
104801,TERMINAL CAPAO RASO,12:28
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:47
108023,ESTACAO TUBO CENTRAL/NORTE,13:00
104411,TERMINAL CABRAL/SENTIDO NORTE,13:11
105901,TERMINAL SANTA CANDIDA,13:28
104413,TERMINAL CABRAL/SENTIDO SUL,13:40
108024,ESTACAO TUBO CENTRAL/SUL,13:53
108036,ESTACAO TUBO BENTO VIANA/SUL,14:05
104801,TERMINAL CAPAO RASO,14:27
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:45
108023,ESTACAO TUBO CENTRAL/NORTE,14:59
104411,TERMINAL CABRAL/SENTIDO NORTE,15:09
105901,TERMINAL SANTA CANDIDA,15:26
104413,TERMINAL CABRAL/SENTIDO SUL,15:38
108024,ESTACAO TUBO CENTRAL/SUL,15:50
108036,ESTACAO TUBO BENTO VIANA/SUL,16:02
104801,TERMINAL CAPAO RASO,16:24
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:42
108023,ESTACAO TUBO CENTRAL/NORTE,16:56
104411,TERMINAL CABRAL/SENTIDO NORTE,17:06
105901,TERMINAL SANTA CANDIDA,17:23
104413,TERMINAL CABRAL/SENTIDO SUL,17:35
108024,ESTACAO TUBO CENTRAL/SUL,17:47
108036,ESTACAO TUBO BENTO VIANA/SUL,17:59
104801,TERMINAL CAPAO RASO,18:21
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:40
108023,ESTACAO TUBO CENTRAL/NORTE,18:54
104411,TERMINAL CABRAL/SENTIDO NORTE,19:05
105901,TERMINAL SANTA CANDIDA,19:22
104413,TERMINAL CABRAL/SENTIDO SUL,19:34
108024,ESTACAO TUBO CENTRAL/SUL,19:46
108036,ESTACAO TUBO BENTO VIANA/SUL,19:58
104801,TERMINAL CAPAO RASO,20:20
108035,ESTACAO TUBO BENTO VIANA/NORTE,20:38
108023,ESTACAO TUBO CENTRAL/NORTE,20:52
104411,TERMINAL CABRAL/SENTIDO NORTE,21:02
105901,TERMINAL SANTA CANDIDA,21:19
104413,TERMINAL CABRAL/SENTIDO SUL,21:31
108024,ESTACAO TUBO CENTRAL/SUL,21:43
108036,ESTACAO TUBO BENTO VIANA/SUL,21:55
104801,TERMINAL CAPAO RASO,22:17
108035,ESTACAO TUBO BENTO VIANA/NORTE,22:35
108023,ESTACAO TUBO CENTRAL/NORTE,22:49
104411,TERMINAL CABRAL/SENTIDO NORTE,22:59
105901,TERMINAL SANTA CANDIDA,23:16
104413,TERMINAL CABRAL/SENTIDO SUL,23:28
108024,ESTACAO TUBO CENTRAL/SUL,23:40
108036,ESTACAO TUBO BENTO VIANA/SUL,23:52
