Linha,203
Tabela,015
num,ponto,horario
104801,TERMINAL CAPAO RASO,06:22
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:40
108023,ESTACAO TUBO CENTRAL/NORTE,06:53
104411,TERMINAL CABRAL/SENTIDO NORTE,07:04
105901,TERMINAL SANTA CANDIDA,07:21
104413,TERMINAL CABRAL/SENTIDO SUL,07:34
108024,ESTACAO TUBO CENTRAL/SUL,07:47
108036,ESTACAO TUBO BENTO VIANA/SUL,07:59
104801,TERMINAL CAPAO RASO,08:21
108035,ESTACAO TUBO BENTO VIANA/NORTE,08:39
108023,ESTACAO TUBO CENTRAL/NORTE,08:52
104411,TERMINAL CABRAL/SENTIDO NORTE,09:03
105901,TERMINAL SANTA CANDIDA,09:20
104413,TERMINAL CABRAL/SENTIDO SUL,09:33
108024,ESTACAO TUBO CENTRAL/SUL,09:46
108036,ESTACAO TUBO BENTO VIANA/SUL,09:58
104801,TERMINAL CAPAO RASO,10:20
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:39
108023,ESTACAO TUBO CENTRAL/NORTE,10:52
104411,TERMINAL CABRAL/SENTIDO NORTE,11:03
105901,TERMINAL SANTA CANDIDA,11:20
104413,TERMINAL CABRAL/SENTIDO SUL,11:33
108024,ESTACAO TUBO CENTRAL/SUL,11:46
108036,ESTACAO TUBO BENTO VIANA/SUL,11:58
104801,TERMINAL CAPAO RASO,12:20
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:39
108023,ESTACAO TUBO CENTRAL/NORTE,12:52
104411,TERMINAL CABRAL/SENTIDO NORTE,13:03
105901,TERMINAL SANTA CANDIDA,13:20
104413,TERMINAL CABRAL/SENTIDO SUL,13:32
108024,ESTACAO TUBO CENTRAL/SUL,13:44
108036,ESTACAO TUBO BENTO VIANA/SUL,13:56
104801,TERMINAL CAPAO RASO,14:18
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:36
108023,ESTACAO TUBO CENTRAL/NORTE,14:50
104411,TERMINAL CABRAL/SENTIDO NORTE,15:00
105901,TERMINAL SANTA CANDIDA,15:17
104413,TERMINAL CABRAL/SENTIDO SUL,15:29
108024,ESTACAO TUBO CENTRAL/SUL,15:41
108036,ESTACAO TUBO BENTO VIANA/SUL,15:53
104801,TERMINAL CAPAO RASO,16:15
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:33
108023,ESTACAO TUBO CENTRAL/NORTE,16:47
104411,TERMINAL CABRAL/SENTIDO NORTE,16:57
105901,TERMINAL SANTA CANDIDA,17:14
104413,TERMINAL CABRAL/SENTIDO SUL,17:26
108024,ESTACAO TUBO CENTRAL/SUL,17:38
108036,ESTACAO TUBO BENTO VIANA/SUL,17:50
104801,TERMINAL CAPAO RASO,18:12
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:30
108023,ESTACAO TUBO CENTRAL/NORTE,18:44
104411,TERMINAL CABRAL/SENTIDO NORTE,18:55
105901,TERMINAL SANTA CANDIDA,19:12
104413,TERMINAL CABRAL/SENTIDO SUL,19:24
108024,ESTACAO TUBO CENTRAL/SUL,19:36
108036,ESTACAO TUBO BENTO VIANA/SUL,19:48
104801,TERMINAL CAPAO RASO,20:07
108035,ESTACAO TUBO BENTO VIANA/NORTE,20:25
108023,ESTACAO TUBO CENTRAL/NORTE,20:39
104411,TERMINAL CABRAL/SENTIDO NORTE,20:49
105901,TERMINAL SANTA CANDIDA,21:06
104413,TERMINAL CABRAL/SENTIDO SUL,21:18
108024,ESTACAO TUBO CENTRAL/SUL,21:30
108036,ESTACAO TUBO BENTO VIANA/SUL,21:42
104801,TERMINAL CAPAO RASO,22:04
108035,ESTACAO TUBO BENTO VIANA/NORTE,22:22
108023,ESTACAO TUBO CENTRAL/NORTE,22:36
104411,TERMINAL CABRAL/SENTIDO NORTE,22:46
105901,TERMINAL SANTA CANDIDA,23:03
104413,TERMINAL CABRAL/SENTIDO SUL,23:15
108024,ESTACAO TUBO CENTRAL/SUL,23:27
108036,ESTACAO TUBO BENTO VIANA/SUL,23:39
