Linha,184
Tabela,002
num,ponto,horario
120288,BAIRRO VILA SUICA,05:58
101019,PRACA TIRADENTES,06:29
120288,BAIRRO VILA SUICA,06:55
101019,PRACA TIRADENTES,07:34
120288,BAIRRO VILA SUICA,08:00
101019,PRACA TIRADENTES,08:46
120288,BAIRRO VILA SUICA,09:12
101019,PRACA TIRADENTES,09:48
120288,BAIRRO VILA SUICA,10:12
101019,PRACA TIRADENTES,10:48
120288,BAIRRO VILA SUICA,11:12
101019,PRACA TIRADENTES,11:48
120288,BAIRRO VILA SUICA,12:16
101019,PRACA TIRADENTES,12:56
120288,BAIRRO VILA SUICA,13:26
101019,PRACA TIRADENTES,14:06
120288,BAIRRO VILA SUICA,14:34
101019,PRACA TIRADENTES,15:12
120288,BAIRRO VILA SUICA,15:40
101019,PRACA TIRADENTES,16:16
120288,BAIRRO VILA SUICA,16:44
101019,PRACA TIRADENTES,17:22
120288,BAIRRO VILA SUICA,18:02
101019,PRACA TIRADENTES,18:46
120288,BAIRRO VILA SUICA,19:25
101019,PRACA TIRADENTES,20:02
120288,BAIRRO VILA SUICA,20:27
101019,PRACA TIRADENTES,21:00
120288,BAIRRO VILA SUICA,21:27
101019,PRACA TIRADENTES,22:00
120288,BAIRRO VILA SUICA,22:27
101019,PRACA TIRADENTES,23:00
120288,BAIRRO VILA SUICA,23:27
101019,PRACA TIRADENTES,00:00
120288,BAIRRO VILA SUICA,00:25
