Linha,979
Tabela,002
num,ponto,horario
110093,RUA 24 HORAS,08:50
110212,MUSEU FERROVIARIO,08:59
140277,TEATRO PAIOL,09:08
140104,PARQUE JARDIM BOTANICO,09:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,09:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,09:35
110001,PACO DA LIBERDADE,09:41
110002,MEMORIAL ARABE,09:46
120461,CENTRO CIVICO,09:49
120573,BOSQUE DO PAPA,09:53
120542,MUSEU OSCAR NIEMEYER,09:58
190419,BOSQUE ALEMAO,10:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,10:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),10:22
120074,OPERA DE ARAME,10:26
120586,PARQUE TANGUA,10:32
190363,PARQUE TINGUI,10:39
190361,MEMORIAL UCRANIANO,10:43
190550,PORTAL ITALIANO,10:51
190969,SANTA FELICIDADE,11:01
190941,PARQUE BARIGUI,11:13
190211,TORRE PANORAMICA,11:18
110325,SETOR HISTORICO,11:26
101016,PRACA TIRADENTES,11:30
110206,RUA DAS FLORES,11:36
110093,RUA 24 HORAS,11:50
110212,MUSEU FERROVIARIO,11:59
140277,TEATRO PAIOL,12:08
140104,PARQUE JARDIM BOTANICO,12:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,12:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,12:35
110001,PACO DA LIBERDADE,12:41
110002,MEMORIAL ARABE,12:46
120461,CENTRO CIVICO,12:49
120573,BOSQUE DO PAPA,12:53
120542,MUSEU OSCAR NIEMEYER,12:58
190419,BOSQUE ALEMAO,13:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,13:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),13:22
120074,OPERA DE ARAME,13:26
120586,PARQUE TANGUA,13:32
190363,PARQUE TINGUI,13:39
190361,MEMORIAL UCRANIANO,13:43
190550,PORTAL ITALIANO,13:51
190969,SANTA FELICIDADE,14:01
190941,PARQUE BARIGUI,14:13
190211,TORRE PANORAMICA,14:18
110325,SETOR HISTORICO,14:26
101016,PRACA TIRADENTES,14:30
110206,RUA DAS FLORES,14:36
110093,RUA 24 HORAS,14:50
110212,MUSEU FERROVIARIO,14:59
140277,TEATRO PAIOL,15:08
140104,PARQUE JARDIM BOTANICO,15:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,15:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,15:35
110001,PACO DA LIBERDADE,15:41
110002,MEMORIAL ARABE,15:46
120461,CENTRO CIVICO,15:49
120573,BOSQUE DO PAPA,15:53
120542,MUSEU OSCAR NIEMEYER,15:58
190419,BOSQUE ALEMAO,16:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,16:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),16:22
120074,OPERA DE ARAME,16:26
120586,PARQUE TANGUA,16:32
190363,PARQUE TINGUI,16:39
190361,MEMORIAL UCRANIANO,16:43
190550,PORTAL ITALIANO,16:51
190969,SANTA FELICIDADE,17:01
190941,PARQUE BARIGUI,17:13
190211,TORRE PANORAMICA,17:18
110325,SETOR HISTORICO,17:26
101016,PRACA TIRADENTES,17:30
110206,RUA DAS FLORES,17:36
