Linha,979
Tabela,008
num,ponto,horario
110093,RUA 24 HORAS,10:50
110212,MUSEU FERROVIARIO,10:59
140277,TEATRO PAIOL,11:08
140104,PARQUE JARDIM BOTANICO,11:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,11:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,11:35
110001,PACO DA LIBERDADE,11:41
110002,MEMORIAL ARABE,11:46
120461,CENTRO CIVICO,11:49
120573,BOSQUE DO PAPA,11:53
120542,MUSEU OSCAR NIEMEYER,11:58
190419,BOSQUE ALEMAO,12:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,12:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),12:22
120074,OPERA DE ARAME,12:26
120586,PARQUE TANGUA,12:32
190363,PARQUE TINGUI,12:39
190361,MEMORIAL UCRANIANO,12:43
190550,PORTAL ITALIANO,12:51
190969,SANTA FELICIDADE,13:01
190941,PARQUE BARIGUI,13:13
190211,TORRE PANORAMICA,13:18
110325,SETOR HISTORICO,13:26
101016,PRACA TIRADENTES,13:30
110206,RUA DAS FLORES,13:36
110093,RUA 24 HORAS,13:50
110212,MUSEU FERROVIARIO,13:59
140277,TEATRO PAIOL,14:08
140104,PARQUE JARDIM BOTANICO,14:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,14:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,14:35
110001,PACO DA LIBERDADE,14:41
110002,MEMORIAL ARABE,14:46
120461,CENTRO CIVICO,14:49
120573,BOSQUE DO PAPA,14:53
120542,MUSEU OSCAR NIEMEYER,14:58
190419,BOSQUE ALEMAO,15:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,15:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),15:22
120074,OPERA DE ARAME,15:26
120586,PARQUE TANGUA,15:32
190363,PARQUE TINGUI,15:39
190361,MEMORIAL UCRANIANO,15:43
190550,PORTAL ITALIANO,15:51
190969,SANTA FELICIDADE,16:01
190941,PARQUE BARIGUI,16:13
190211,TORRE PANORAMICA,16:18
110325,SETOR HISTORICO,16:26
101016,PRACA TIRADENTES,16:30
110206,RUA DAS FLORES,16:36
110093,RUA 24 HORAS,16:50
110212,MUSEU FERROVIARIO,16:59
140277,TEATRO PAIOL,17:08
140104,PARQUE JARDIM BOTANICO,17:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,17:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,17:35
110001,PACO DA LIBERDADE,17:41
110002,MEMORIAL ARABE,17:46
120461,CENTRO CIVICO,17:49
120573,BOSQUE DO PAPA,17:53
120542,MUSEU OSCAR NIEMEYER,17:58
190419,BOSQUE ALEMAO,18:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,18:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),18:22
120074,OPERA DE ARAME,18:26
120586,PARQUE TANGUA,18:32
190363,PARQUE TINGUI,18:39
190361,MEMORIAL UCRANIANO,18:43
190550,PORTAL ITALIANO,18:51
190969,SANTA FELICIDADE,19:01
190941,PARQUE BARIGUI,19:13
190211,TORRE PANORAMICA,19:18
110325,SETOR HISTORICO,19:26
101016,PRACA TIRADENTES,19:30
110206,RUA DAS FLORES,19:36
