Linha,979
Tabela,005
num,ponto,horario
110093,RUA 24 HORAS,09:50
110212,MUSEU FERROVIARIO,09:59
140277,TEATRO PAIOL,10:08
140104,PARQUE JARDIM BOTANICO,10:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,10:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,10:35
110001,PACO DA LIBERDADE,10:41
110002,MEMORIAL ARABE,10:46
120461,CENTRO CIVICO,10:49
120573,BOSQUE DO PAPA,10:53
120542,MUSEU OSCAR NIEMEYER,10:58
190419,BOSQUE ALEMAO,11:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,11:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),11:22
120074,OPERA DE ARAME,11:26
120586,PARQUE TANGUA,11:32
190363,PARQUE TINGUI,11:39
190361,MEMORIAL UCRANIANO,11:43
190550,PORTAL ITALIANO,11:51
190969,SANTA FELICIDADE,12:01
190941,PARQUE BARIGUI,12:13
190211,TORRE PANORAMICA,12:18
110325,SETOR HISTORICO,12:26
101016,PRACA TIRADENTES,12:30
110206,RUA DAS FLORES,12:36
110093,RUA 24 HORAS,12:50
110212,MUSEU FERROVIARIO,12:59
140277,TEATRO PAIOL,13:08
140104,PARQUE JARDIM BOTANICO,13:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,13:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,13:35
110001,PACO DA LIBERDADE,13:41
110002,MEMORIAL ARABE,13:46
120461,CENTRO CIVICO,13:49
120573,BOSQUE DO PAPA,13:53
120542,MUSEU OSCAR NIEMEYER,13:58
190419,BOSQUE ALEMAO,14:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,14:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),14:22
120074,OPERA DE ARAME,14:26
120586,PARQUE TANGUA,14:32
190363,PARQUE TINGUI,14:39
190361,MEMORIAL UCRANIANO,14:43
190550,PORTAL ITALIANO,14:51
190969,SANTA FELICIDADE,15:01
190941,PARQUE BARIGUI,15:13
190211,TORRE PANORAMICA,15:18
110325,SETOR HISTORICO,15:26
101016,PRACA TIRADENTES,15:30
110206,RUA DAS FLORES,15:36
110093,RUA 24 HORAS,15:50
110212,MUSEU FERROVIARIO,15:59
140277,TEATRO PAIOL,16:08
140104,PARQUE JARDIM BOTANICO,16:20
110021,MERC.MUNICIPAL/RODOFERROVIARIA,16:29
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,16:35
110001,PACO DA LIBERDADE,16:41
110002,MEMORIAL ARABE,16:46
120461,CENTRO CIVICO,16:49
120573,BOSQUE DO PAPA,16:53
120542,MUSEU OSCAR NIEMEYER,16:58
190419,BOSQUE ALEMAO,17:08
120543,UNIV.LIVRE DO MEIO AMBIENTE,17:14
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),17:22
120074,OPERA DE ARAME,17:26
120586,PARQUE TANGUA,17:32
190363,PARQUE TINGUI,17:39
190361,MEMORIAL UCRANIANO,17:43
190550,PORTAL ITALIANO,17:51
190969,SANTA FELICIDADE,18:01
190941,PARQUE BARIGUI,18:13
190211,TORRE PANORAMICA,18:18
110325,SETOR HISTORICO,18:26
101016,PRACA TIRADENTES,18:30
110206,RUA DAS FLORES,18:36
