Linha,207
Tabela,005-1
num,ponto,horario
104412,TERMINAL CABRAL,06:28
103303,PRACA GENERAL OSORIO,06:56
104412,TERMINAL CABRAL,07:26
103303,PRACA GENERAL OSORIO,07:54
104412,TERMINAL CABRAL,08:27
