Linha,207
Tabela,003
num,ponto,horario
104412,TERMINAL CABRAL,05:57
103303,PRACA GENERAL OSORIO,06:25
104412,TERMINAL CABRAL,06:58
103303,PRACA GENERAL OSORIO,07:25
104412,TERMINAL CABRAL,07:58
103303,PRACA GENERAL OSORIO,08:31
104412,TERMINAL CABRAL,09:04
103303,PRACA GENERAL OSORIO,09:31
104412,TERMINAL CABRAL,10:04
103303,PRACA GENERAL OSORIO,10:31
104412,TERMINAL CABRAL,11:04
103303,PRACA GENERAL OSORIO,11:31
104412,TERMINAL CABRAL,12:04
103303,PRACA GENERAL OSORIO,12:31
104412,TERMINAL CABRAL,13:04
103303,PRACA GENERAL OSORIO,13:31
104412,TERMINAL CABRAL,14:04
103303,PRACA GENERAL OSORIO,14:31
104412,TERMINAL CABRAL,15:04
103303,PRACA GENERAL OSORIO,15:31
104412,TERMINAL CABRAL,16:05
103303,PRACA GENERAL OSORIO,16:34
104412,TERMINAL CABRAL,17:10
103303,PRACA GENERAL OSORIO,17:43
104412,TERMINAL CABRAL,18:21
103303,PRACA GENERAL OSORIO,18:54
