Linha,207
Tabela,002-1
num,ponto,horario
103303,PRACA GENERAL OSORIO,05:45
104412,TERMINAL CABRAL,06:12
103303,PRACA GENERAL OSORIO,06:40
104412,TERMINAL CABRAL,07:10
103303,PRACA GENERAL OSORIO,07:38
104412,TERMINAL CABRAL,08:12
