Linha,207
Tabela,005
num,ponto,horario
104412,TERMINAL CABRAL,06:19
103303,PRACA GENERAL OSORIO,06:47
104412,TERMINAL CABRAL,07:17
103303,PRACA GENERAL OSORIO,07:46
104412,TERMINAL CABRAL,08:19
103303,PRACA GENERAL OSORIO,08:46
104412,TERMINAL CABRAL,09:19
103303,PRACA GENERAL OSORIO,09:46
104412,TERMINAL CABRAL,10:19
103303,PRACA GENERAL OSORIO,10:46
104412,TERMINAL CABRAL,11:19
103303,PRACA GENERAL OSORIO,11:46
104412,TERMINAL CABRAL,12:19
103303,PRACA GENERAL OSORIO,12:46
104412,TERMINAL CABRAL,13:19
103303,PRACA GENERAL OSORIO,13:46
104412,TERMINAL CABRAL,14:19
103303,PRACA GENERAL OSORIO,14:46
104412,TERMINAL CABRAL,15:19
103303,PRACA GENERAL OSORIO,15:46
104412,TERMINAL CABRAL,16:23
103303,PRACA GENERAL OSORIO,17:00
104412,TERMINAL CABRAL,17:37
103303,PRACA GENERAL OSORIO,18:10
104412,TERMINAL CABRAL,18:49
103303,PRACA GENERAL OSORIO,19:21
