Linha,X08
Tabela,003
num,ponto,horario
108036,ESTACAO TUBO BENTO VIANA/SUL,16:32
105701,TERMINAL PINHEIRINHO (VAZIO),17:05
108036,ESTACAO TUBO BENTO VIANA/SUL,17:36
105701,TERMINAL PINHEIRINHO (VAZIO),18:09
108036,ESTACAO TUBO BENTO VIANA/SUL,18:40
