Linha,X08
Tabela,1
num,ponto,horario
108036,ESTACAO TUBO BENTO VIANA/SUL,16:28
105701,TERMINAL PINHEIRINHO (VAZIO),17:01
108036,ESTACAO TUBO BENTO VIANA/SUL,17:29
105701,TERMINAL PINHEIRINHO (VAZIO),18:05
108036,ESTACAO TUBO BENTO VIANA/SUL,18:35
