Linha,X08
Tabela,002
num,ponto,horario
108036,ESTACAO TUBO BENTO VIANA/SUL,16:23
105701,TERMINAL PINHEIRINHO (VAZIO),16:55
108036,ESTACAO TUBO BENTO VIANA/SUL,17:28
105701,TERMINAL PINHEIRINHO (VAZIO),18:01
108036,ESTACAO TUBO BENTO VIANA/SUL,18:35
