Linha,X08
Tabela,6
num,ponto,horario
108036,ESTACAO TUBO BENTO VIANA/SUL,16:58
105701,TERMINAL PINHEIRINHO (VAZIO),17:34
108036,ESTACAO TUBO BENTO VIANA/SUL,18:04
