Linha,X08
Tabela,004
num,ponto,horario
108036,ESTACAO TUBO BENTO VIANA/SUL,16:46
105701,TERMINAL PINHEIRINHO (VAZIO),17:19
108036,ESTACAO TUBO BENTO VIANA/SUL,17:49
105701,TERMINAL PINHEIRINHO (VAZIO),18:22
108036,ESTACAO TUBO BENTO VIANA/SUL,18:52
