Linha,365
Tabela,002
num,ponto,horario
130475,BAIRRO JARDIM SOCIAL,06:28
103503,PRACA ZACARIAS,06:48
180956,BAIRRO BATEL,07:02
103201,PRACA CARLOS GOMES,07:20
130475,BAIRRO JARDIM SOCIAL,07:44
103503,PRACA ZACARIAS,08:04
180956,BAIRRO BATEL,08:18
103201,PRACA CARLOS GOMES,08:36
130475,BAIRRO JARDIM SOCIAL,09:00
103503,PRACA ZACARIAS,09:20
180956,BAIRRO BATEL,09:34
103201,PRACA CARLOS GOMES,09:52
130475,BAIRRO JARDIM SOCIAL,10:16
103503,PRACA ZACARIAS,10:36
180956,BAIRRO BATEL,10:50
103201,PRACA CARLOS GOMES,11:08
130475,BAIRRO JARDIM SOCIAL,11:32
103503,PRACA ZACARIAS,11:52
180956,BAIRRO BATEL,12:06
103201,PRACA CARLOS GOMES,12:24
130475,BAIRRO JARDIM SOCIAL,12:48
103503,PRACA ZACARIAS,13:08
180956,BAIRRO BATEL,13:22
103201,PRACA CARLOS GOMES,13:40
130475,BAIRRO JARDIM SOCIAL,14:04
103503,PRACA ZACARIAS,14:24
180956,BAIRRO BATEL,14:38
103201,PRACA CARLOS GOMES,14:56
130475,BAIRRO JARDIM SOCIAL,15:20
103503,PRACA ZACARIAS,15:40
180956,BAIRRO BATEL,15:54
103201,PRACA CARLOS GOMES,16:10
130475,BAIRRO JARDIM SOCIAL,16:32
103503,PRACA ZACARIAS,16:52
180956,BAIRRO BATEL,17:06
103201,PRACA CARLOS GOMES,17:24
130475,BAIRRO JARDIM SOCIAL,17:48
103503,PRACA ZACARIAS,18:10
180956,BAIRRO BATEL,18:25
103201,PRACA CARLOS GOMES,18:42
130475,BAIRRO JARDIM SOCIAL,19:07
103503,PRACA ZACARIAS,19:29
180956,BAIRRO BATEL,19:45
103201,PRACA CARLOS GOMES,20:02
130475,BAIRRO JARDIM SOCIAL,20:27
103503,PRACA ZACARIAS,20:49
180956,BAIRRO BATEL,21:05
103201,PRACA CARLOS GOMES,21:22
130475,BAIRRO JARDIM SOCIAL,21:47
103503,PRACA ZACARIAS,22:09
180956,BAIRRO BATEL,22:25
103201,PRACA CARLOS GOMES,22:44
130475,BAIRRO JARDIM SOCIAL,23:10
103503,PRACA ZACARIAS,23:30
180956,BAIRRO BATEL,23:45
103201,PRACA CARLOS GOMES,00:00
