Linha,661
Tabela,2
num,ponto,horario
150683,BAIRRO LINDOIA,06:10
102004,PRACA RUI BARBOSA,06:39
150683,BAIRRO LINDOIA,07:10
102004,PRACA RUI BARBOSA,07:42
150683,BAIRRO LINDOIA,08:13
102004,PRACA RUI BARBOSA,08:44
150683,BAIRRO LINDOIA,09:15
102004,PRACA RUI BARBOSA,09:45
150683,BAIRRO LINDOIA,10:16
102004,PRACA RUI BARBOSA,10:45
150683,BAIRRO LINDOIA,11:16
102004,PRACA RUI BARBOSA,11:45
150683,BAIRRO LINDOIA,12:17
102004,PRACA RUI BARBOSA,12:46
150683,BAIRRO LINDOIA,13:19
102004,PRACA RUI BARBOSA,13:49
150683,BAIRRO LINDOIA,14:22
102004,PRACA RUI BARBOSA,14:52
150683,BAIRRO LINDOIA,15:24
102004,PRACA RUI BARBOSA,15:53
150683,BAIRRO LINDOIA,16:25
102004,PRACA RUI BARBOSA,16:54
150683,BAIRRO LINDOIA,17:29
102004,PRACA RUI BARBOSA,17:58
150683,BAIRRO LINDOIA,18:33
102004,PRACA RUI BARBOSA,19:02
150683,BAIRRO LINDOIA,19:36
102004,PRACA RUI BARBOSA,20:05
150683,BAIRRO LINDOIA,20:37
102004,PRACA RUI BARBOSA,21:06
150683,BAIRRO LINDOIA,21:38
102004,PRACA RUI BARBOSA,22:07
150683,BAIRRO LINDOIA,22:39
102004,PRACA RUI BARBOSA,23:08
150683,BAIRRO LINDOIA,23:40
102004,PRACA RUI BARBOSA,00:10
