Linha,661
Tabela,002
num,ponto,horario
150683,BAIRRO LINDOIA,06:05
102004,PRACA RUI BARBOSA,06:34
150683,BAIRRO LINDOIA,07:01
102004,PRACA RUI BARBOSA,07:35
150683,BAIRRO LINDOIA,08:03
102004,PRACA RUI BARBOSA,08:36
150683,BAIRRO LINDOIA,09:05
102004,PRACA RUI BARBOSA,09:36
150683,BAIRRO LINDOIA,10:05
102004,PRACA RUI BARBOSA,10:36
150683,BAIRRO LINDOIA,11:05
102004,PRACA RUI BARBOSA,11:36
150683,BAIRRO LINDOIA,12:06
102004,PRACA RUI BARBOSA,12:38
150683,BAIRRO LINDOIA,13:06
102004,PRACA RUI BARBOSA,13:38
150683,BAIRRO LINDOIA,14:07
102004,PRACA RUI BARBOSA,14:38
150683,BAIRRO LINDOIA,15:08
102004,PRACA RUI BARBOSA,15:39
150683,BAIRRO LINDOIA,16:09
102004,PRACA RUI BARBOSA,16:40
150683,BAIRRO LINDOIA,17:10
102004,PRACA RUI BARBOSA,17:42
150683,BAIRRO LINDOIA,18:16
102004,PRACA RUI BARBOSA,18:48
150683,BAIRRO LINDOIA,19:17
102004,PRACA RUI BARBOSA,19:48
150683,BAIRRO LINDOIA,20:15
102004,PRACA RUI BARBOSA,20:42
150683,BAIRRO LINDOIA,21:09
102004,PRACA RUI BARBOSA,21:36
150683,BAIRRO LINDOIA,22:03
102004,PRACA RUI BARBOSA,22:30
150683,BAIRRO LINDOIA,22:53
102004,PRACA RUI BARBOSA,23:20
150683,BAIRRO LINDOIA,23:43
102004,PRACA RUI BARBOSA,00:10
