Linha,023
Tabela,001
num,ponto,horario
109083,TERMINAL CABRAL,06:00
109167,TERMINAL CAMPINA DO SIQUEIRA,06:26
109089,TERMINAL PORTAO,06:42
109093,TERMINAL CAPAO RASO,06:48
109109,TERMINAL HAUER,07:05
109117,TERMINAL CAPAO DA IMBUIA,07:23
109083,TERMINAL CABRAL,07:45
109167,TERMINAL CAMPINA DO SIQUEIRA,08:11
109089,TERMINAL PORTAO,08:26
109093,TERMINAL CAPAO RASO,08:33
109109,TERMINAL HAUER,08:50
109117,TERMINAL CAPAO DA IMBUIA,09:08
109083,TERMINAL CABRAL,09:30
109167,TERMINAL CAMPINA DO SIQUEIRA,09:58
109089,TERMINAL PORTAO,10:16
109093,TERMINAL CAPAO RASO,10:22
109109,TERMINAL HAUER,10:39
109117,TERMINAL CAPAO DA IMBUIA,10:59
109083,TERMINAL CABRAL,11:22
109167,TERMINAL CAMPINA DO SIQUEIRA,11:50
109089,TERMINAL PORTAO,12:08
109093,TERMINAL CAPAO RASO,12:14
109109,TERMINAL HAUER,12:31
109117,TERMINAL CAPAO DA IMBUIA,12:51
109083,TERMINAL CABRAL,13:14
109167,TERMINAL CAMPINA DO SIQUEIRA,13:42
109089,TERMINAL PORTAO,14:00
109093,TERMINAL CAPAO RASO,14:06
109109,TERMINAL HAUER,14:23
109117,TERMINAL CAPAO DA IMBUIA,14:43
109083,TERMINAL CABRAL,15:06
109167,TERMINAL CAMPINA DO SIQUEIRA,15:34
109089,TERMINAL PORTAO,15:52
109093,TERMINAL CAPAO RASO,15:58
109109,TERMINAL HAUER,16:15
109117,TERMINAL CAPAO DA IMBUIA,16:35
109083,TERMINAL CABRAL,16:58
109167,TERMINAL CAMPINA DO SIQUEIRA,17:26
109089,TERMINAL PORTAO,17:44
109093,TERMINAL CAPAO RASO,17:50
109109,TERMINAL HAUER,18:07
109117,TERMINAL CAPAO DA IMBUIA,18:27
109083,TERMINAL CABRAL,18:50
109167,TERMINAL CAMPINA DO SIQUEIRA,19:18
109089,TERMINAL PORTAO,19:36
109093,TERMINAL CAPAO RASO,19:42
109109,TERMINAL HAUER,19:59
109117,TERMINAL CAPAO DA IMBUIA,20:24
109083,TERMINAL CABRAL,20:48
109167,TERMINAL CAMPINA DO SIQUEIRA,21:13
109089,TERMINAL PORTAO,21:28
109093,TERMINAL CAPAO RASO,21:33
109109,TERMINAL HAUER,21:50
109117,TERMINAL CAPAO DA IMBUIA,22:08
109083,TERMINAL CABRAL,22:30
109167,TERMINAL CAMPINA DO SIQUEIRA,22:55
109089,TERMINAL PORTAO,23:10
109093,TERMINAL CAPAO RASO,23:15
109109,TERMINAL HAUER,23:30
109117,TERMINAL CAPAO DA IMBUIA,23:45
