Linha,023
Tabela,004
num,ponto,horario
109109,TERMINAL HAUER,06:08
109117,TERMINAL CAPAO DA IMBUIA,06:23
109083,TERMINAL CABRAL,06:45
109167,TERMINAL CAMPINA DO SIQUEIRA,07:11
109089,TERMINAL PORTAO,07:26
109093,TERMINAL CAPAO RASO,07:33
109109,TERMINAL HAUER,07:50
109117,TERMINAL CAPAO DA IMBUIA,08:08
109083,TERMINAL CABRAL,08:30
109167,TERMINAL CAMPINA DO SIQUEIRA,08:56
109089,TERMINAL PORTAO,09:12
109093,TERMINAL CAPAO RASO,09:18
109109,TERMINAL HAUER,09:35
109117,TERMINAL CAPAO DA IMBUIA,09:55
109083,TERMINAL CABRAL,10:18
109167,TERMINAL CAMPINA DO SIQUEIRA,10:46
109089,TERMINAL PORTAO,11:04
109093,TERMINAL CAPAO RASO,11:10
109109,TERMINAL HAUER,11:27
109117,TERMINAL CAPAO DA IMBUIA,11:47
109083,TERMINAL CABRAL,12:10
109167,TERMINAL CAMPINA DO SIQUEIRA,12:38
109089,TERMINAL PORTAO,12:56
109093,TERMINAL CAPAO RASO,13:02
109109,TERMINAL HAUER,13:19
109117,TERMINAL CAPAO DA IMBUIA,13:39
109083,TERMINAL CABRAL,14:02
109167,TERMINAL CAMPINA DO SIQUEIRA,14:30
109089,TERMINAL PORTAO,14:48
109093,TERMINAL CAPAO RASO,14:54
109109,TERMINAL HAUER,15:11
109117,TERMINAL CAPAO DA IMBUIA,15:31
109083,TERMINAL CABRAL,15:54
109167,TERMINAL CAMPINA DO SIQUEIRA,16:22
109089,TERMINAL PORTAO,16:40
109093,TERMINAL CAPAO RASO,16:46
109109,TERMINAL HAUER,17:03
109117,TERMINAL CAPAO DA IMBUIA,17:23
109083,TERMINAL CABRAL,17:46
109167,TERMINAL CAMPINA DO SIQUEIRA,18:14
109089,TERMINAL PORTAO,18:32
109093,TERMINAL CAPAO RASO,18:38
109109,TERMINAL HAUER,18:55
109117,TERMINAL CAPAO DA IMBUIA,19:15
109083,TERMINAL CABRAL,19:38
109167,TERMINAL CAMPINA DO SIQUEIRA,20:05
109089,TERMINAL PORTAO,20:22
109093,TERMINAL CAPAO RASO,20:27
109109,TERMINAL HAUER,20:44
109117,TERMINAL CAPAO DA IMBUIA,21:00
109083,TERMINAL CABRAL,21:22
109167,TERMINAL CAMPINA DO SIQUEIRA,21:47
109089,TERMINAL PORTAO,22:02
109093,TERMINAL CAPAO RASO,22:07
109109,TERMINAL HAUER,22:24
109117,TERMINAL CAPAO DA IMBUIA,22:42
109083,TERMINAL CABRAL,23:04
109167,TERMINAL CAMPINA DO SIQUEIRA,23:28
109089,TERMINAL PORTAO,23:42
109093,TERMINAL CAPAO RASO,23:46
