Linha,023
Tabela,003
num,ponto,horario
109117,TERMINAL CAPAO DA IMBUIA,06:08
109083,TERMINAL CABRAL,06:30
109167,TERMINAL CAMPINA DO SIQUEIRA,06:56
109089,TERMINAL PORTAO,07:11
109093,TERMINAL CAPAO RASO,07:18
109109,TERMINAL HAUER,07:35
109117,TERMINAL CAPAO DA IMBUIA,07:53
109083,TERMINAL CABRAL,08:15
109167,TERMINAL CAMPINA DO SIQUEIRA,08:41
109089,TERMINAL PORTAO,08:56
109093,TERMINAL CAPAO RASO,09:03
109109,TERMINAL HAUER,09:20
109117,TERMINAL CAPAO DA IMBUIA,09:39
109083,TERMINAL CABRAL,10:02
109167,TERMINAL CAMPINA DO SIQUEIRA,10:30
109089,TERMINAL PORTAO,10:48
109093,TERMINAL CAPAO RASO,10:54
109109,TERMINAL HAUER,11:11
109117,TERMINAL CAPAO DA IMBUIA,11:31
109083,TERMINAL CABRAL,11:54
109167,TERMINAL CAMPINA DO SIQUEIRA,12:22
109089,TERMINAL PORTAO,12:40
109093,TERMINAL CAPAO RASO,12:46
109109,TERMINAL HAUER,13:03
109117,TERMINAL CAPAO DA IMBUIA,13:23
109083,TERMINAL CABRAL,13:46
109167,TERMINAL CAMPINA DO SIQUEIRA,14:14
109089,TERMINAL PORTAO,14:32
109093,TERMINAL CAPAO RASO,14:38
109109,TERMINAL HAUER,14:55
109117,TERMINAL CAPAO DA IMBUIA,15:15
109083,TERMINAL CABRAL,15:38
109167,TERMINAL CAMPINA DO SIQUEIRA,16:06
109089,TERMINAL PORTAO,16:24
109093,TERMINAL CAPAO RASO,16:30
109109,TERMINAL HAUER,16:47
109117,TERMINAL CAPAO DA IMBUIA,17:07
109083,TERMINAL CABRAL,17:30
109167,TERMINAL CAMPINA DO SIQUEIRA,17:58
109089,TERMINAL PORTAO,18:16
109093,TERMINAL CAPAO RASO,18:22
109109,TERMINAL HAUER,18:39
109117,TERMINAL CAPAO DA IMBUIA,18:59
109083,TERMINAL CABRAL,19:22
109167,TERMINAL CAMPINA DO SIQUEIRA,19:50
109089,TERMINAL PORTAO,20:08
109093,TERMINAL CAPAO RASO,20:13
109109,TERMINAL HAUER,20:30
