Linha,629
Tabela,005
num,ponto,horario
160016,BAIRRO ALTO BOQUEIRAO,06:18
104816,TERMINAL CAPAO RASO,06:55
160016,BAIRRO ALTO BOQUEIRAO,07:33
104816,TERMINAL CAPAO RASO,08:19
160016,BAIRRO ALTO BOQUEIRAO,08:58
104816,TERMINAL CAPAO RASO,09:36
160016,BAIRRO ALTO BOQUEIRAO,10:15
104816,TERMINAL CAPAO RASO,10:54
160016,BAIRRO ALTO BOQUEIRAO,11:34
104816,TERMINAL CAPAO RASO,12:16
160016,BAIRRO ALTO BOQUEIRAO,12:58
104816,TERMINAL CAPAO RASO,13:39
160016,BAIRRO ALTO BOQUEIRAO,14:19
104816,TERMINAL CAPAO RASO,14:57
160016,BAIRRO ALTO BOQUEIRAO,15:37
104816,TERMINAL CAPAO RASO,16:16
160016,BAIRRO ALTO BOQUEIRAO,16:56
104816,TERMINAL CAPAO RASO,17:40
160016,BAIRRO ALTO BOQUEIRAO,18:27
104816,TERMINAL CAPAO RASO,19:09
