Linha,629
Tabela,004
num,ponto,horario
160016,BAIRRO ALTO BOQUEIRAO,05:48
104816,TERMINAL CAPAO RASO,06:25
160016,BAIRRO ALTO BOQUEIRAO,07:06
104816,TERMINAL CAPAO RASO,07:53
160016,BAIRRO ALTO BOQUEIRAO,08:33
104816,TERMINAL CAPAO RASO,09:11
160016,BAIRRO ALTO BOQUEIRAO,09:49
104816,TERMINAL CAPAO RASO,10:27
160016,BAIRRO ALTO BOQUEIRAO,11:07
104816,TERMINAL CAPAO RASO,11:48
160016,BAIRRO ALTO BOQUEIRAO,12:30
104816,TERMINAL CAPAO RASO,13:12
160016,BAIRRO ALTO BOQUEIRAO,13:52
104816,TERMINAL CAPAO RASO,14:31
160016,BAIRRO ALTO BOQUEIRAO,15:11
104816,TERMINAL CAPAO RASO,15:49
160016,BAIRRO ALTO BOQUEIRAO,16:30
104816,TERMINAL CAPAO RASO,17:12
160016,BAIRRO ALTO BOQUEIRAO,17:55
104816,TERMINAL CAPAO RASO,18:40
