Linha,502
Tabela,002
num,ponto,horario
104301,TERMINAL BOQUEIRAO,05:19
106101,TERMINAL SITIO CERCADO,05:35
105702,TERMINAL PINHEIRINHO,05:49
105801,TERMINAL PORTAO,06:03
105502,TERMINAL HAUER,06:23
104301,TERMINAL BOQUEIRAO,06:35
106101,TERMINAL SITIO CERCADO,06:51
105702,TERMINAL PINHEIRINHO,07:05
105801,TERMINAL PORTAO,07:19
105502,TERMINAL HAUER,07:39
104301,TERMINAL BOQUEIRAO,07:51
106101,TERMINAL SITIO CERCADO,08:07
105702,TERMINAL PINHEIRINHO,08:21
105801,TERMINAL PORTAO,08:35
105502,TERMINAL HAUER,08:55
104301,TERMINAL BOQUEIRAO,09:07
106101,TERMINAL SITIO CERCADO,09:23
105702,TERMINAL PINHEIRINHO,09:37
105801,TERMINAL PORTAO,09:51
105502,TERMINAL HAUER,10:11
104301,TERMINAL BOQUEIRAO,10:23
106101,TERMINAL SITIO CERCADO,10:39
105702,TERMINAL PINHEIRINHO,10:53
105801,TERMINAL PORTAO,11:07
105502,TERMINAL HAUER,11:27
104301,TERMINAL BOQUEIRAO,11:39
106101,TERMINAL SITIO CERCADO,11:55
105702,TERMINAL PINHEIRINHO,12:09
105801,TERMINAL PORTAO,12:23
105502,TERMINAL HAUER,12:43
104301,TERMINAL BOQUEIRAO,12:55
106101,TERMINAL SITIO CERCADO,13:11
105702,TERMINAL PINHEIRINHO,13:25
105801,TERMINAL PORTAO,13:39
105502,TERMINAL HAUER,13:59
104301,TERMINAL BOQUEIRAO,14:11
106101,TERMINAL SITIO CERCADO,14:27
105702,TERMINAL PINHEIRINHO,14:41
105801,TERMINAL PORTAO,14:55
105502,TERMINAL HAUER,15:15
104301,TERMINAL BOQUEIRAO,15:27
106101,TERMINAL SITIO CERCADO,15:43
105702,TERMINAL PINHEIRINHO,15:57
105801,TERMINAL PORTAO,16:11
105502,TERMINAL HAUER,16:31
104301,TERMINAL BOQUEIRAO,16:43
106101,TERMINAL SITIO CERCADO,16:59
105702,TERMINAL PINHEIRINHO,17:13
105801,TERMINAL PORTAO,17:27
105502,TERMINAL HAUER,17:47
104301,TERMINAL BOQUEIRAO,17:59
106101,TERMINAL SITIO CERCADO,18:15
105702,TERMINAL PINHEIRINHO,18:29
105801,TERMINAL PORTAO,18:43
105502,TERMINAL HAUER,19:03
104301,TERMINAL BOQUEIRAO,19:15
106101,TERMINAL SITIO CERCADO,19:31
105702,TERMINAL PINHEIRINHO,19:45
105801,TERMINAL PORTAO,19:59
105502,TERMINAL HAUER,20:19
104301,TERMINAL BOQUEIRAO,20:31
106101,TERMINAL SITIO CERCADO,20:47
105702,TERMINAL PINHEIRINHO,21:01
105801,TERMINAL PORTAO,21:15
105502,TERMINAL HAUER,21:35
104301,TERMINAL BOQUEIRAO,21:47
106101,TERMINAL SITIO CERCADO,22:03
105702,TERMINAL PINHEIRINHO,22:17
105801,TERMINAL PORTAO,22:31
105502,TERMINAL HAUER,22:51
104301,TERMINAL BOQUEIRAO,23:03
106101,TERMINAL SITIO CERCADO,23:19
105702,TERMINAL PINHEIRINHO,23:30
105801,TERMINAL PORTAO,23:42
105502,TERMINAL HAUER,00:00
104301,TERMINAL BOQUEIRAO,00:11
106101,TERMINAL SITIO CERCADO,00:21
