Linha,707
Tabela,010-2
num,ponto,horario
171104,TERMINAL TATUQUARA,15:39
102244,PRACA RUI BARBOSA,16:33
171104,TERMINAL TATUQUARA,17:41
102244,PRACA RUI BARBOSA,18:45
