Linha,707
Tabela,005
num,ponto,horario
171104,TERMINAL TATUQUARA,05:45
102244,PRACA RUI BARBOSA,06:35
171104,TERMINAL TATUQUARA,07:25
102244,PRACA RUI BARBOSA,08:20
171104,TERMINAL TATUQUARA,09:13
102244,PRACA RUI BARBOSA,10:06
171104,TERMINAL TATUQUARA,10:58
102244,PRACA RUI BARBOSA,11:51
171104,TERMINAL TATUQUARA,12:43
102244,PRACA RUI BARBOSA,13:36
171104,TERMINAL TATUQUARA,14:30
102244,PRACA RUI BARBOSA,15:23
171104,TERMINAL TATUQUARA,16:28
102244,PRACA RUI BARBOSA,17:25
171104,TERMINAL TATUQUARA,18:30
102244,PRACA RUI BARBOSA,19:27
