Linha,707
Tabela,010-1
num,ponto,horario
171104,TERMINAL TATUQUARA,06:17
102244,PRACA RUI BARBOSA,07:16
171104,TERMINAL TATUQUARA,08:10
102244,PRACA RUI BARBOSA,09:15
