Linha,707
Tabela,007
num,ponto,horario
171104,TERMINAL TATUQUARA,06:29
102244,PRACA RUI BARBOSA,07:25
171104,TERMINAL TATUQUARA,08:17
102244,PRACA RUI BARBOSA,09:18
171104,TERMINAL TATUQUARA,10:16
102244,PRACA RUI BARBOSA,11:09
171104,TERMINAL TATUQUARA,12:06
102244,PRACA RUI BARBOSA,12:59
171104,TERMINAL TATUQUARA,13:56
102244,PRACA RUI BARBOSA,14:49
171104,TERMINAL TATUQUARA,15:54
102244,PRACA RUI BARBOSA,16:50
171104,TERMINAL TATUQUARA,18:01
102244,PRACA RUI BARBOSA,19:06
171104,TERMINAL TATUQUARA,20:14
102244,PRACA RUI BARBOSA,21:06
171104,TERMINAL TATUQUARA,22:02
102244,PRACA RUI BARBOSA,22:54
