Linha,707
Tabela,007-1
num,ponto,horario
171104,TERMINAL TATUQUARA,05:53
102244,PRACA RUI BARBOSA,06:46
171104,TERMINAL TATUQUARA,07:40
102244,PRACA RUI BARBOSA,08:46
