Linha,707
Tabela,004
num,ponto,horario
171104,TERMINAL TATUQUARA,05:29
102244,PRACA RUI BARBOSA,06:17
171104,TERMINAL TATUQUARA,07:10
102244,PRACA RUI BARBOSA,08:17
171104,TERMINAL TATUQUARA,09:12
102244,PRACA RUI BARBOSA,10:05
171104,TERMINAL TATUQUARA,10:57
102244,PRACA RUI BARBOSA,11:50
171104,TERMINAL TATUQUARA,12:42
102244,PRACA RUI BARBOSA,13:35
171104,TERMINAL TATUQUARA,14:27
102244,PRACA RUI BARBOSA,15:20
171104,TERMINAL TATUQUARA,16:18
102244,PRACA RUI BARBOSA,17:14
171104,TERMINAL TATUQUARA,18:24
102244,PRACA RUI BARBOSA,19:29
171104,TERMINAL TATUQUARA,20:22
102244,PRACA RUI BARBOSA,21:13
171104,TERMINAL TATUQUARA,22:07
102244,PRACA RUI BARBOSA,22:57
