Linha,707
Tabela,008
num,ponto,horario
171104,TERMINAL TATUQUARA,06:20
102244,PRACA RUI BARBOSA,07:20
171104,TERMINAL TATUQUARA,08:12
102244,PRACA RUI BARBOSA,09:18
171104,TERMINAL TATUQUARA,10:14
102244,PRACA RUI BARBOSA,11:07
171104,TERMINAL TATUQUARA,12:14
102244,PRACA RUI BARBOSA,13:06
171104,TERMINAL TATUQUARA,14:14
102244,PRACA RUI BARBOSA,15:06
171104,TERMINAL TATUQUARA,16:13
102244,PRACA RUI BARBOSA,17:09
171104,TERMINAL TATUQUARA,18:16
102244,PRACA RUI BARBOSA,19:16
171104,TERMINAL TATUQUARA,20:19
102244,PRACA RUI BARBOSA,21:09
171104,TERMINAL TATUQUARA,22:14
102244,PRACA RUI BARBOSA,23:04
