Linha,707
Tabela,011
num,ponto,horario
171104,TERMINAL TATUQUARA,06:40
102244,PRACA RUI BARBOSA,07:45
171104,TERMINAL TATUQUARA,08:44
102244,PRACA RUI BARBOSA,09:49
171104,TERMINAL TATUQUARA,10:54
102244,PRACA RUI BARBOSA,11:46
171104,TERMINAL TATUQUARA,12:54
102244,PRACA RUI BARBOSA,13:46
171104,TERMINAL TATUQUARA,14:54
102244,PRACA RUI BARBOSA,15:46
171104,TERMINAL TATUQUARA,16:52
102244,PRACA RUI BARBOSA,17:51
171104,TERMINAL TATUQUARA,19:00
102244,PRACA RUI BARBOSA,20:00
171104,TERMINAL TATUQUARA,21:05
102244,PRACA RUI BARBOSA,21:55
171104,TERMINAL TATUQUARA,23:00
102244,PRACA RUI BARBOSA,23:50
