Linha,707
Tabela,002-1
num,ponto,horario
171104,TERMINAL TATUQUARA,05:15
102244,PRACA RUI BARBOSA,06:05
171104,TERMINAL TATUQUARA,06:55
102244,PRACA RUI BARBOSA,07:48
