Linha,603
Tabela,015
num,ponto,horario
105701,TERMINAL PINHEIRINHO,06:00
108216,PRACA RUI BARBOSA,06:36
105701,TERMINAL PINHEIRINHO,07:12
108216,PRACA RUI BARBOSA,07:51
105701,TERMINAL PINHEIRINHO,08:30
108216,PRACA RUI BARBOSA,09:12
105701,TERMINAL PINHEIRINHO,09:48
108216,PRACA RUI BARBOSA,10:26
105701,TERMINAL PINHEIRINHO,11:04
108216,PRACA RUI BARBOSA,11:43
105701,TERMINAL PINHEIRINHO,12:21
108216,PRACA RUI BARBOSA,12:59
105701,TERMINAL PINHEIRINHO,13:38
108216,PRACA RUI BARBOSA,14:16
105701,TERMINAL PINHEIRINHO,14:54
108216,PRACA RUI BARBOSA,15:32
105701,TERMINAL PINHEIRINHO,16:14
108216,PRACA RUI BARBOSA,16:54
105701,TERMINAL PINHEIRINHO,17:38
108216,PRACA RUI BARBOSA,18:16
105701,TERMINAL PINHEIRINHO,18:59
108216,PRACA RUI BARBOSA,19:36
105701,TERMINAL PINHEIRINHO,20:15
108216,PRACA RUI BARBOSA,20:54
105701,TERMINAL PINHEIRINHO,21:33
108216,PRACA RUI BARBOSA,22:11
105701,TERMINAL PINHEIRINHO,22:50
108216,PRACA RUI BARBOSA,23:27
