Linha,603
Tabela,017-1
num,ponto,horario
105701,TERMINAL PINHEIRINHO,06:12
108216,PRACA RUI BARBOSA,06:48
105701,TERMINAL PINHEIRINHO,07:24
108216,PRACA RUI BARBOSA,08:04
105701,TERMINAL PINHEIRINHO,08:45
