Linha,603
Tabela,009
num,ponto,horario
105701,TERMINAL PINHEIRINHO,05:36
108216,PRACA RUI BARBOSA,06:12
105701,TERMINAL PINHEIRINHO,06:48
108216,PRACA RUI BARBOSA,07:25
105701,TERMINAL PINHEIRINHO,08:04
108216,PRACA RUI BARBOSA,08:42
105701,TERMINAL PINHEIRINHO,09:23
108216,PRACA RUI BARBOSA,10:01
105701,TERMINAL PINHEIRINHO,10:39
108216,PRACA RUI BARBOSA,11:17
105701,TERMINAL PINHEIRINHO,11:55
108216,PRACA RUI BARBOSA,12:33
105701,TERMINAL PINHEIRINHO,13:11
108216,PRACA RUI BARBOSA,13:50
105701,TERMINAL PINHEIRINHO,14:28
108216,PRACA RUI BARBOSA,15:06
105701,TERMINAL PINHEIRINHO,15:47
108216,PRACA RUI BARBOSA,16:27
105701,TERMINAL PINHEIRINHO,17:12
108216,PRACA RUI BARBOSA,17:51
105701,TERMINAL PINHEIRINHO,18:36
108216,PRACA RUI BARBOSA,19:14
