Linha,603
Tabela,013
num,ponto,horario
105701,TERMINAL PINHEIRINHO,06:10
108216,PRACA RUI BARBOSA,06:47
105701,TERMINAL PINHEIRINHO,07:22
108216,PRACA RUI BARBOSA,08:00
105701,TERMINAL PINHEIRINHO,08:38
108216,PRACA RUI BARBOSA,09:15
105701,TERMINAL PINHEIRINHO,09:53
108216,PRACA RUI BARBOSA,10:30
105701,TERMINAL PINHEIRINHO,11:08
108216,PRACA RUI BARBOSA,11:45
105701,TERMINAL PINHEIRINHO,12:23
108216,PRACA RUI BARBOSA,13:00
105701,TERMINAL PINHEIRINHO,13:38
108216,PRACA RUI BARBOSA,14:15
105701,TERMINAL PINHEIRINHO,14:53
108216,PRACA RUI BARBOSA,15:30
105701,TERMINAL PINHEIRINHO,16:08
108216,PRACA RUI BARBOSA,16:45
105701,TERMINAL PINHEIRINHO,17:26
108216,PRACA RUI BARBOSA,18:03
105701,TERMINAL PINHEIRINHO,18:44
108216,PRACA RUI BARBOSA,19:21
