Linha,603
Tabela,011
num,ponto,horario
108216,PRACA RUI BARBOSA,05:40
105701,TERMINAL PINHEIRINHO,06:16
108216,PRACA RUI BARBOSA,06:52
105701,TERMINAL PINHEIRINHO,07:28
108216,PRACA RUI BARBOSA,08:07
105701,TERMINAL PINHEIRINHO,08:49
108216,PRACA RUI BARBOSA,09:27
105701,TERMINAL PINHEIRINHO,10:05
108216,PRACA RUI BARBOSA,10:43
105701,TERMINAL PINHEIRINHO,11:21
108216,PRACA RUI BARBOSA,11:59
105701,TERMINAL PINHEIRINHO,12:38
108216,PRACA RUI BARBOSA,13:16
105701,TERMINAL PINHEIRINHO,13:54
108216,PRACA RUI BARBOSA,14:32
105701,TERMINAL PINHEIRINHO,15:11
108216,PRACA RUI BARBOSA,15:49
105701,TERMINAL PINHEIRINHO,16:30
108216,PRACA RUI BARBOSA,17:07
105701,TERMINAL PINHEIRINHO,17:51
108216,PRACA RUI BARBOSA,18:29
105701,TERMINAL PINHEIRINHO,19:14
108216,PRACA RUI BARBOSA,19:52
105701,TERMINAL PINHEIRINHO,20:31
108216,PRACA RUI BARBOSA,21:09
105701,TERMINAL PINHEIRINHO,21:49
108216,PRACA RUI BARBOSA,22:27
105701,TERMINAL PINHEIRINHO,23:05
108216,PRACA RUI BARBOSA,23:42
