Linha,603
Tabela,005
num,ponto,horario
108216,PRACA RUI BARBOSA,05:30
105701,TERMINAL PINHEIRINHO,06:06
108216,PRACA RUI BARBOSA,06:42
105701,TERMINAL PINHEIRINHO,07:18
108216,PRACA RUI BARBOSA,07:54
105701,TERMINAL PINHEIRINHO,08:30
108216,PRACA RUI BARBOSA,09:07
105701,TERMINAL PINHEIRINHO,09:44
108216,PRACA RUI BARBOSA,10:22
105701,TERMINAL PINHEIRINHO,11:00
108216,PRACA RUI BARBOSA,11:38
105701,TERMINAL PINHEIRINHO,12:16
108216,PRACA RUI BARBOSA,12:54
105701,TERMINAL PINHEIRINHO,13:32
108216,PRACA RUI BARBOSA,14:10
105701,TERMINAL PINHEIRINHO,14:50
108216,PRACA RUI BARBOSA,15:28
105701,TERMINAL PINHEIRINHO,16:15
108216,PRACA RUI BARBOSA,16:54
105701,TERMINAL PINHEIRINHO,17:38
108216,PRACA RUI BARBOSA,18:16
105701,TERMINAL PINHEIRINHO,19:02
108216,PRACA RUI BARBOSA,19:39
105701,TERMINAL PINHEIRINHO,20:17
108216,PRACA RUI BARBOSA,20:54
105701,TERMINAL PINHEIRINHO,21:32
108216,PRACA RUI BARBOSA,22:09
105701,TERMINAL PINHEIRINHO,22:47
108216,PRACA RUI BARBOSA,23:24
