Linha,603
Tabela,1-1
num,ponto,horario
105701,TERMINAL PINHEIRINHO,05:12
108216,PRACA RUI BARBOSA,05:45
105701,TERMINAL PINHEIRINHO,06:21
108216,PRACA RUI BARBOSA,06:56
105701,TERMINAL PINHEIRINHO,07:30
